student_id,final_test
6ML7DN,52.0
FGCQLO,66.0
B6TRTA,50.0
OTVQLR,63.0
IG7MOT,92.0
I2V1I2,88.0
5JA9Z4,95.0
OS1CQ6,63.0
E5MLGU,66.0
DSXUIA,75.0
E1NIIM,72.0
4R3U4J,92.0
S2LAUP,59.0
0FIGUP,84.0
FDFET0,75.0
VJRK94,58.0
3ZFLBT,78.0
B0LT1B,60.0
4CKSBY,68.0
52RDLF,94.0
GTUQ8K,72.0
S2RTTE,40.0
GM7LZB,50.0
73O2CC,61.0
FAUBJ6,47.0
8YQDZI,53.0
AB2L1S,81.0
GKD7AO,75.0
MCEHCD,70.0
HCNAET,71.0
DKQREV,75.0
KIPNQI,70.0
HKLE9O,99.0
QB0RQN,73.0
00JSGS,55.0
CLQENO,57.0
WJW8B4,66.0
LVOI8T,63.0
6VOQTN,76.0
TMURFS,67.0
19PSII,71.0
OKO3ED,87.0
G1L79E,66.0
PG1DLW,40.0
ZE3XSB,43.0
HD8C0V,69.0
7HNENA,68.0
YW0X6B,79.0
G5T7PA,91.0
J1B1Q8,84.0
ZI5W6A,83.0
4Z1EQL,76.0
87MYO0,66.0
LGBWMX,67.0
7H1TJP,71.0
ZQOZMC,73.0
7TV7BA,58.0
ZFC3OJ,81.0
RJ1U3N,69.0
F21WEG,82.0
KAE1AZ,68.0
TSE4DW,69.0
6QXYCE,74.0
6QLRZY,72.0
U1T4TO,53.0
O0AH22,75.0
BBKBJ3,66.0
F1ZV2J,83.0
MHPPII,69.0
GY3P86,93.0
OXQJB1,47.0
M4Y5SW,66.0
CIANST,60.0
36PJWE,59.0
HQUHQK,99.0
PV3LPJ,79.0
X0OBG2,74.0
SLBG2B,67.0
XKQ0ZB,70.0
UBPK0D,68.0
D79W3J,65.0
9QCNYZ,77.0
U5WTR1,69.0
OI2ESV,74.0
574FNN,79.0
WXPGC3,73.0
1JF0BW,54.0
L6OQYN,66.0
UT6N3P,49.0
316YU0,70.0
GJWPNS,64.0
KTL29Q,63.0
GN2LGE,69.0
AFZCI9,74.0
WWK7Z2,74.0
WPT8SY,78.0
HHHSRW,66.0
LHIYCP,76.0
JTXRFZ,68.0
3RMSZU,55.0
QT0ENW,67.0
6H88T8,72.0
I7CY33,77.0
9LBBB3,64.0
PHPELW,73.0
YVQHOZ,55.0
VKHN7C,61.0
RAJN36,57.0
6HJ52C,70.0
8I986C,66.0
SCL5U1,46.0
661NPR,47.0
CEXGW3,76.0
IRXBD6,43.0
M02CLO,44.0
H0KWUZ,94.0
HRR8IR,55.0
TQ0LVP,50.0
OHUWPD,87.0
FXI3WS,88.0
QONIPF,90.0
GMMS7N,93.0
7RJ597,64.0
MQ9ZKC,80.0
4R4K32,62.0
6NJPAZ,53.0
ONKS79,81.0
XNYIDZ,45.0
LXOZI0,63.0
O1UZ1S,69.0
QHOC5E,72.0
C8RKAC,70.0
WSH2BX,59.0
419VG6,57.0
FMNCSP,82.0
4FCFZG,74.0
9AQNQX,71.0
8DY26M,54.0
ZRJ3LJ,60.0
8L0BEX,90.0
LX03D1,77.0
37MIU2,51.0
5V745I,66.0
5G40B1,69.0
GJN5QH,73.0
DSPNM4,77.0
ZX3SY9,69.0
WBOZ3P,62.0
G2ZTY7,53.0
ZSVOOV,78.0
E90CKY,53.0
6DXIEL,79.0
LRDKLR,43.0
FMBHDH,80.0
3D8XOH,70.0
XTTSTA,82.0
WJDF0E,90.0
UMKO84,69.0
0XK5ZQ,55.0
R28E6Y,55.0
068Q0B,46.0
DY916S,48.0
QQRRCF,82.0
J3ZLUO,70.0
SVZKFF,80.0
F6F9MP,69.0
U4ZVVI,74.0
8P3LFO,65.0
88MM7C,70.0
74WSL2,67.0
XSXEFQ,44.0
OBHLTR,57.0
DCL27I,74.0
90QOMI,40.0
ZKVAW3,95.0
XH0SCV,65.0
6JE04P,70.0
F21MBA,91.0
WNOWVV,81.0
PE7TJY,59.0
SMYKKI,43.0
61GAWW,51.0
TSMUWJ,77.0
ZU4L5L,82.0
ZK2QPK,63.0
WBFL28,73.0
MPJENG,54.0
EOKVPF,56.0
XOHEQ4,79.0
7WQXJZ,50.0
FC2F9A,81.0
RX25MW,78.0
VR74WK,66.0
XGQ2BW,85.0
9GLML2,74.0
ZY1RH4,49.0
6ZOHQZ,64.0
RXTBXJ,48.0
MIHVQ4,54.0
H8IEL3,48.0
AXY2DP,93.0
UF2SN0,72.0
GI8IMR,94.0
NAZIEY,64.0
DSOKGQ,60.0
I9QU41,83.0
VXJ7Z7,78.0
LGTO0R,67.0
41YNWA,80.0
UHPZTX,49.0
S5N5FE,77.0
OM2PJ6,60.0
0KOAS5,81.0
PMY24D,48.0
UQH82K,72.0
QBOUZ1,66.0
R0Z17N,100.0
74RKBD,66.0
A38RY6,82.0
Z3F8LK,82.0
MDZQJR,94.0
DHJ2GE,66.0
VS2B8G,89.0
XABUCB,55.0
1L7RIP,44.0
63Q9WX,94.0
9I4J1I,91.0
SHOS4M,70.0
XCKVXI,58.0
E98O0Q,79.0
HVX0PI,72.0
RJ88YV,60.0
0LJTHP,93.0
AFS4A2,45.0
TY11XL,74.0
T97AGN,65.0
0PL9DS,77.0
MMG3L0,42.0
1SI1Y9,61.0
B7JYXW,61.0
2680N8,90.0
WQ0ET8,58.0
H22TO4,70.0
156ZGI,44.0
RPIXS2,48.0
18EB2X,60.0
T3TTFF,83.0
W5YG5Y,85.0
2OHN96,77.0
XLCVQK,63.0
CU3DIN,39.0
X6J277,57.0
PHNVDL,48.0
BZVQNU,57.0
BSZMBK,93.0
P1FD0G,81.0
811FYN,58.0
JNVXTA,70.0
MG4SFX,48.0
TFWK8V,71.0
PETVH8,68.0
J4ML57,85.0
7LZ6E0,80.0
UH6N5Z,53.0
Y6BDCY,47.0
F4ARDS,44.0
GAIRQH,53.0
HYR87M,48.0
LH5E2K,90.0
UFPUQM,75.0
NZRMDV,68.0
RTMEL4,79.0
CSWF1K,82.0
3V81AJ,71.0
40RF7J,45.0
X8VZL7,55.0
XMN7Z1,63.0
MYUN71,68.0
P9WDR1,81.0
6UGYD4,80.0
M90451,52.0
NTQHEF,79.0
7W4BDX,59.0
XDUUTG,49.0
VZI7FY,52.0
0W4VMS,72.0
8DKKTN,50.0
W087TC,42.0
CHWGH4,46.0
M52I1W,47.0
R6L76C,75.0
9BBDGE,80.0
D8O185,73.0
UDRR46,79.0
DF3P7B,62.0
HACM1S,41.0
RS03IE,50.0
4865LO,74.0
QA5JYY,73.0
FHDA96,62.0
DTOWVM,47.0
ECFADQ,72.0
9O4K7U,83.0
I5E54U,57.0
3NFE9T,67.0
WFQJLC,54.0
FIPCZ4,85.0
66QHRI,61.0
DERAH5,69.0
42UJ4N,81.0
J38CSJ,44.0
JAYWFY,91.0
W9J7EA,51.0
HS3MQ3,95.0
OA9KZC,64.0
XLDEZE,57.0
8NVQ4X,62.0
93ZSXU,66.0
9WEY5Y,42.0
654RCQ,70.0
WTSRI5,83.0
SM1SQQ,48.0
29RIW8,55.0
RS097Z,72.0
KWNKOY,42.0
BUP1Z0,88.0
A3WIF4,76.0
JS4ET6,49.0
JFILWK,73.0
RBU0T0,55.0
XCO329,63.0
K0WY78,67.0
3KZP5S,56.0
2O5X8W,52.0
LH68AX,74.0
Z1W8MB,76.0
3AV4H6,67.0
9ZCF59,93.0
4AJDZX,51.0
GVUYIZ,60.0
ABOXDI,51.0
3NEWQI,80.0
EUIVTC,59.0
844DUN,56.0
YKB605,70.0
9LIB9C,77.0
Y20R0P,72.0
XK16RC,74.0
I90PUV,68.0
VK87R6,48.0
X6BCPM,60.0
XNJYOF,83.0
NTYFBG,56.0
9MY1MC,45.0
CQN1U5,69.0
VF32DW,76.0
L7BV67,59.0
DY02B9,87.0
3J80IN,82.0
NDFGQC,85.0
FOP913,74.0
JQ2J9T,44.0
OE0C19,80.0
5IAC53,80.0
JKNHKQ,67.0
B21IYR,58.0
90IB5O,53.0
HHWWLL,45.0
GXNU8B,76.0
YWF775,56.0
WDN5LL,76.0
XINHSI,78.0
C6UH90,75.0
YY4IHM,44.0
RSFNOQ,82.0
NWRMT9,51.0
UUIKDQ,86.0
ULKQT0,47.0
YBN88B,58.0
YD4LK1,62.0
MFTARB,56.0
H97TYO,60.0
6ZW5XP,71.0
7UFMLY,77.0
BLOGDX,71.0
HHMSUO,77.0
VX5LUF,54.0
DR9UQW,76.0
YJU9R9,74.0
QPKFM4,43.0
53IT2F,56.0
BU21KI,79.0
U2EWWI,40.0
6IDR8M,71.0
CD8AX0,93.0
SMOECE,50.0
0P4RSU,48.0
59TP3R,77.0
D54S8A,92.0
0IXMXB,68.0
81Q031,88.0
7V04LT,71.0
PNERNG,72.0
TX96GQ,47.0
IWAR4S,80.0
9U2UAA,69.0
KFEU4A,78.0
A74SLS,68.0
5V3MGA,56.0
PPY2MC,66.0
9SO9D3,59.0
J3K191,74.0
BCXN8T,54.0
R8OCP5,70.0
T44LYO,80.0
ZNGZJF,77.0
AH2XZA,47.0
QGFSIZ,67.0
XBXCVX,62.0
XT1L7Z,73.0
U9M00H,65.0
4F3NW5,79.0
V10LVA,82.0
TYGT5X,62.0
ZMB138,78.0
K54WG7,47.0
YNI8AZ,79.0
0FJCHQ,50.0
QOK9TH,68.0
12VPUI,71.0
A97E6L,70.0
XMK0AN,44.0
8OXDKJ,61.0
CX62ZD,85.0
OFEPAD,91.0
EC853G,74.0
6UMC78,74.0
RNEE18,72.0
VXDXA8,48.0
Y3VNBU,69.0
JXBYYG,79.0
TFY0BH,65.0
ARZAFI,65.0
OTWFS6,76.0
3CTDNC,51.0
WMCAG4,71.0
CZ8K2D,79.0
JFJD15,50.0
HU2G08,75.0
DOAEH5,69.0
6HS752,39.0
91S7YQ,77.0
2G4AOR,74.0
V7UKPF,90.0
H8JA6W,32.0
06QX5W,73.0
8HC3NY,63.0
FBSSLM,69.0
944KNF,75.0
YDBEA5,61.0
O6ER7X,73.0
QUV2FC,91.0
BVJA9H,76.0
6K9VNF,51.0
WL9LX9,63.0
JY3443,62.0
9ANNJ3,74.0
664OOS,83.0
KAHDDZ,48.0
Z3I3D2,43.0
A0WERK,62.0
X842JQ,91.0
D5Y5DZ,52.0
VP0C7B,55.0
U8ATA5,62.0
JP6623,73.0
2HQSAJ,37.0
E7ZCJI,67.0
JLSGQS,93.0
QFQ3G1,86.0
Y4AISA,49.0
FTUKDJ,60.0
N44TR2,73.0
I1X3PN,51.0
WQ05G0,74.0
W9N0GS,94.0
9IABIK,74.0
L6G1AZ,91.0
Z9ICIM,43.0
RMA8X7,56.0
3RAZ9T,59.0
QRJ6LP,70.0
GSLLKX,81.0
EDWK7R,69.0
PAKJYH,84.0
LXU1SO,50.0
8LLI1D,83.0
7ES2Q7,89.0
AK8Q9L,98.0
IK6S1Y,46.0
7VMB6L,87.0
OOZLUA,92.0
LLYIFL,69.0
JNJ9C2,94.0
I90S2O,52.0
I30ZQB,79.0
8BBDP6,91.0
Z9GZH8,88.0
PQJPW5,61.0
5S9YUX,64.0
R66PM0,60.0
3L2U1F,68.0
1ZGGAV,83.0
RO5PEX,52.0
FWT0SM,56.0
AFHFIC,79.0
G8P3K3,51.0
EMXXMG,68.0
BDBZAX,48.0
PM79PP,76.0
AMGB2M,70.0
909RR0,81.0
PACKAM,68.0
4J7TMN,53.0
WES40B,57.0
QN68FB,55.0
G8T94G,73.0
TUSSTQ,49.0
ECG3T2,68.0
Q799KN,53.0
RUIFRL,68.0
C137IU,92.0
1PA780,41.0
KF86RG,81.0
DT4QWU,59.0
BEZXD1,60.0
ML4N3X,90.0
GM78CX,64.0
HEKMXN,63.0
RUEVWM,67.0
D912U5,58.0
K745MP,38.0
RNWJD3,49.0
Y9YQ4S,76.0
VMKQEW,67.0
IVSTPX,69.0
6DHA56,58.0
OI68DU,49.0
7HDWAD,67.0
6SXY1U,62.0
63PVWF,64.0
8G63DE,40.0
RGTOP8,68.0
LNOYHZ,57.0
ANH20V,61.0
26E3UB,45.0
M4D7FV,80.0
PGIJPQ,50.0
1KFME0,61.0
EOAL91,76.0
BJJ8ON,57.0
30V5DC,66.0
DXK2NL,93.0
AMMUGQ,68.0
X3IBHI,53.0
SBO0D3,93.0
IDK5M1,76.0
NDW7ND,68.0
KXRS37,58.0
N8LSJK,77.0
VZZAFW,58.0
H9ZIZY,61.0
Y73T32,66.0
WOSFEA,79.0
XKPJF1,77.0
DML9EY,69.0
T7IS52,78.0
KP27JX,80.0
V49B2A,76.0
WSU99W,62.0
1LFVOY,91.0
V3JLX6,61.0
7D8LZO,74.0
WRF5VM,95.0
Z1W3NP,53.0
MKE7J6,77.0
A4KQ85,52.0
C624EL,67.0
9X68LH,70.0
XRS07J,64.0
Y8JVHD,39.0
W11UO8,82.0
RA08Q4,57.0
909SVT,73.0
5E8XCQ,92.0
PN46AQ,58.0
EB4WVW,60.0
7YOY9R,57.0
RJ2UTT,91.0
4TTFFE,58.0
QTZ9S0,59.0
J849ZE,80.0
0FWF6F,68.0
RR5JW6,79.0
P6ZDYY,55.0
JWRNUX,49.0
O478PC,93.0
UPV5L6,85.0
P0CCBR,84.0
0UW2IF,41.0
B3N09U,88.0
KJFCLX,70.0
DC6LIS,84.0
BXYUV1,81.0
ERBH60,72.0
IFW9U9,61.0
IA6WI3,79.0
JVJ9HZ,73.0
JD22MB,73.0
85N274,53.0
FCU93M,80.0
YG3Z5Z,52.0
EGM4CT,79.0
YHOXQY,71.0
X38KJL,81.0
T2C34N,79.0
O8XXQP,40.0
4YIZ6Y,69.0
OVHGDC,55.0
V27AVM,100.0
Y6MPE1,50.0
JBQYHY,70.0
YZNDCT,68.0
O556P1,64.0
MABJ2Q,67.0
M80EJ8,76.0
YF5XVG,78.0
V0JCSG,81.0
JDENXI,52.0
II1IWP,49.0
94RSCP,93.0
351NRI,77.0
AB6FEW,77.0
GOBXQQ,82.0
HNZPNS,50.0
62KD2F,80.0
WYOZMN,63.0
K22VHQ,63.0
I2XL7E,61.0
4JOKQF,87.0
T9SOUG,46.0
CFE3LG,52.0
CVGITW,59.0
A3S72T,77.0
15SW50,70.0
RXH305,54.0
C0X882,56.0
M1T6MK,59.0
2CD8U1,85.0
VT4SMX,68.0
MY46SG,70.0
45O62G,71.0
40F3K2,65.0
K2TZ6R,62.0
3LEZKU,80.0
QCFO0T,78.0
CUWMYF,47.0
T4ZJ42,69.0
JMEGUR,74.0
JFJD22,54.0
Q6EODL,65.0
OYVS79,84.0
0UJU2R,78.0
W3SAQF,76.0
368SFF,60.0
L0U8US,80.0
UXM8UG,44.0
UOIS7Y,44.0
YYR5GR,53.0
CVEAWG,72.0
IK4G0Q,55.0
DAREJJ,79.0
FPJLOU,48.0
7L84HH,55.0
VZKRT7,52.0
SHZ6RV,67.0
SKMTFB,69.0
QM5YG0,53.0
IMH10S,66.0
IP1UX0,72.0
EBEK18,87.0
HX09GR,54.0
CQSQR4,49.0
JBM1PL,77.0
Y58SAP,77.0
3UNL8P,52.0
8KTSCY,71.0
BUMVTT,42.0
Y6MKQM,90.0
LF9AN5,56.0
I46T5D,81.0
HRRRQQ,72.0
7ONCKM,77.0
KO2WCX,89.0
9B4TAS,71.0
LQRJ2B,68.0
Y4KS7E,74.0
XDK24E,67.0
SYPBDI,66.0
CSFVE5,87.0
ZC0NQ0,62.0
053DMX,100.0
4A2YSF,67.0
GS2O0G,59.0
T0K845,72.0
AQ8FT1,81.0
II2HZ6,53.0
LCHYQV,59.0
1H6NGL,67.0
R60DM9,54.0
LL3VMZ,77.0
OZRQ78,73.0
VTI7T2,53.0
ZC5AS3,48.0
KZ5L6K,39.0
VZ1V1U,60.0
7HREAZ,66.0
XIBKKS,69.0
LIVJEH,46.0
HQWFJI,84.0
OCZMFY,49.0
USFNMR,71.0
JFVX1W,49.0
IS33O5,78.0
G4J02Q,72.0
MZO1UF,73.0
EK96L7,53.0
WF20FB,43.0
2RLS8A,58.0
XOX2NX,70.0
MCZXPP,93.0
MQMFYH,42.0
46G39U,43.0
6PDKX6,48.0
P8X388,43.0
IZ1HA4,75.0
9KXCVN,73.0
BT1Y70,82.0
F2ZCL4,68.0
I52UAW,68.0
CQP018,56.0
DX87F9,75.0
S01672,66.0
77EG5J,59.0
TVWC9T,63.0
KXI6AV,68.0
EB8U67,73.0
2OA79E,57.0
JSVBE3,61.0
1ZT4BH,78.0
Z5TJN3,69.0
ZB1I1U,58.0
S91ETT,61.0
MDJB73,61.0
FMV64O,69.0
W7BZVC,66.0
G1FDVC,62.0
3A4G2S,91.0
QVRNXF,42.0
ORBMJS,51.0
D6X6JF,87.0
627HTF,82.0
IL0Z7X,78.0
K4STU6,45.0
TUO1FA,80.0
GIDQST,76.0
MVKXXG,94.0
W0YOKK,69.0
005YYS,82.0
0XJ26V,61.0
0GY7L3,36.0
N43F2K,57.0
G1W52V,52.0
CDMMOV,61.0
E9PYEE,59.0
AWMXYU,80.0
SB2Y5E,61.0
9JOHGB,70.0
7JS3KS,69.0
GNOLSP,51.0
YTHZG3,61.0
8LNWZE,52.0
ZL0EAA,41.0
4DGZMR,60.0
M99GO8,76.0
XIWFIR,60.0
UY2EUX,54.0
WZLC3A,71.0
YAQY0W,57.0
ZSY66W,53.0
IE0IGK,68.0
8C6CLX,62.0
8LT0ZF,59.0
NCP6WH,95.0
34QQOZ,61.0
VKSGTL,43.0
NIAUAL,51.0
Y7QT11,52.0
Z2HQNM,71.0
2HXHLV,82.0
C0YB2R,50.0
JM1P9B,93.0
EN223H,64.0
OTM5SB,63.0
XFQAUB,48.0
J7S480,43.0
SAA465,53.0
IVQT93,77.0
YTXIPD,64.0
1WJ9JA,48.0
45TPXV,54.0
LHKIXL,71.0
I23UQT,41.0
BZKXP7,79.0
L42XTY,47.0
AN5AIC,72.0
ONIV43,78.0
PYP4FW,65.0
7FHVDJ,96.0
6E7X4P,72.0
V8R7TG,49.0
ZT6B7F,62.0
6D45RM,58.0
VGVRRI,69.0
5C0ZKP,65.0
JETLBM,55.0
A0M0RA,82.0
G9AGFA,59.0
9EFFRT,45.0
DEU62W,42.0
KZ0UUX,55.0
H1ASUH,54.0
POZF1S,76.0
FCSO4J,77.0
0LHWZX,83.0
LGZYGD,70.0
JCDEJ1,86.0
FL9JEH,67.0
MNIHF6,81.0
ICQ5NG,40.0
3TU4YA,63.0
NF9FV1,67.0
A2O9JM,81.0
DAUS6M,53.0
1SU69Y,54.0
MCBZIP,63.0
SRVHCS,66.0
6UNY1C,43.0
XK9CHB,67.0
KDMRF5,74.0
8BIJ7K,59.0
RVFYB5,51.0
QWUVXK,45.0
LCC3D0,69.0
VENXBU,47.0
PD8AU3,53.0
UN6EX6,79.0
JMOYOY,72.0
JRAW38,85.0
3TVY53,54.0
Q8MVUJ,57.0
NC646B,87.0
J283PS,67.0
QO3K2B,76.0
KC0R0V,83.0
S81IUL,61.0
MRU96F,96.0
GC6L5N,53.0
0XD6XI,82.0
PBNTE6,60.0
7J4ARK,77.0
66XGDI,71.0
IP2GM8,58.0
EBVCAJ,83.0
X186HE,58.0
FQMXFX,77.0
1CB9FQ,46.0
HPZL3O,69.0
M8WZ0P,83.0
SEZWPC,63.0
V35UWJ,39.0
EHV7FQ,84.0
1RGF8M,52.0
E8QSCQ,95.0
JBK3TB,48.0
S9CP4O,86.0
SW6AVU,80.0
0BPFKB,83.0
SULU8H,54.0
M7IYX0,53.0
BNX7P2,89.0
BSR0EH,63.0
7NZKH7,62.0
NGLVRQ,52.0
U2RSDI,54.0
5R7DOW,44.0
NRQ2PE,76.0
5OLZLM,43.0
U88R70,61.0
089UGX,71.0
KQFR26,80.0
CKMQHC,56.0
3MOMA6,60.0
XPJLUK,81.0
NT0K4D,50.0
EFOF2T,77.0
AXZN2E,66.0
70DGUR,50.0
WMPYGO,80.0
5C5UJ6,69.0
TXDD3L,49.0
WWURL0,81.0
5PDWKZ,76.0
LQW3L1,78.0
I7D19G,91.0
MKZ85K,66.0
ONPKI3,60.0
2AM8BL,72.0
A39156,93.0
NX8E4D,59.0
B2BX05,69.0
D8YD78,57.0
ZR5NAL,84.0
KQ4IDK,61.0
ZPK78F,77.0
5RQ76K,79.0
2DVS32,79.0
F74YVG,60.0
LF2XED,62.0
OP3ION,64.0
MH9GJM,73.0
N0826A,74.0
L59729,69.0
K03CYI,48.0
Y4CV58,77.0
GFEIUP,91.0
I91BU0,77.0
SJFK07,73.0
Q8MJNQ,74.0
1SABLK,60.0
QLB2IM,63.0
7WWAR8,97.0
2WLZGQ,50.0
H7307G,77.0
K0DDSW,56.0
LX5O4M,52.0
B3WIGP,55.0
0ZIAO0,93.0
Z28A0O,88.0
4FCY27,78.0
SE40AG,64.0
H091MM,53.0
KD55LC,91.0
69NJ03,69.0
B7GV20,59.0
T6X6DW,60.0
4X9T6L,69.0
USEBAK,90.0
CIJAMR,83.0
KULKTC,64.0
2RD967,74.0
E9TTSK,50.0
KWH4C6,86.0
04AVRE,47.0
OPXEW9,65.0
DP2GZ3,75.0
IMKYZA,83.0
HXUSQ4,48.0
Y3Y8T1,78.0
ZVSGQ5,63.0
E24YS1,69.0
A9ORDB,56.0
CODWIO,79.0
QEGPC7,51.0
R50FE3,46.0
1ZT5EO,51.0
JI8N5L,80.0
DI98US,70.0
CI88HB,79.0
HD52EQ,48.0
819QLR,58.0
CFXEML,60.0
L98D42,74.0
MQ9LHS,74.0
SSDH5T,60.0
EV3O64,70.0
77DGQG,58.0
N9SDKB,76.0
RDQGF6,59.0
HUQJ6T,77.0
LU9KCR,88.0
WRF62T,64.0
TBBEIL,73.0
BEXUUY,70.0
QXY3D4,57.0
426668,68.0
QQAV9C,78.0
LPHW9F,53.0
203OP8,72.0
9QIAY1,50.0
LEKMPX,61.0
W2AL9Q,69.0
B4U2T5,63.0
CQC2WW,96.0
NYRBQE,98.0
S006FF,70.0
AX5HLK,48.0
422D7E,65.0
R8QTWA,78.0
YC7AH0,72.0
AVUH3N,96.0
VRGEFA,47.0
27EY2L,90.0
GVA7MR,49.0
S7BMLU,50.0
J9U82T,73.0
K5C6X8,69.0
KF0QX6,44.0
H7Z4IS,92.0
YSKV5G,53.0
YTPCFZ,77.0
5VAQ48,98.0
ALTCUL,69.0
V9P709,47.0
881I8P,80.0
H1LT3E,60.0
5VGHQT,64.0
UBMJIB,45.0
8V99AC,57.0
O4JK6X,58.0
4YSZ6V,50.0
6S08ZX,68.0
1F3GDR,83.0
J3H5R5,87.0
PSNRME,36.0
0LPCG2,76.0
7S0OSC,48.0
M0Q8OH,55.0
LAPTLC,86.0
ESJB4W,51.0
27XXF5,60.0
YMEHDF,93.0
79SUR5,74.0
0Y223K,76.0
YVOL2W,68.0
2OU4UQ,45.0
9M6KUV,56.0
3GQ2IH,55.0
UTZYE2,83.0
7CWRIV,76.0
XEU005,44.0
YIS6KJ,69.0
E6BMVJ,91.0
2MG6FD,62.0
PHVIIY,54.0
XLNYKO,62.0
JLDPGQ,88.0
ZG5OQX,55.0
KX0P2Y,68.0
XIUH8Z,80.0
5TW7DA,90.0
X7OMK7,48.0
2OD6PL,53.0
8ONZF5,48.0
K3PZ34,75.0
50ALDG,85.0
XFBS9F,75.0
0V051Q,93.0
O2Q8XT,60.0
RNGCCE,70.0
FLJ8LW,80.0
5SUWOK,41.0
3HWKS0,69.0
7LEJJH,84.0
7PF6JX,49.0
8GN16U,69.0
RSAUOL,48.0
56L4FT,44.0
0FSA9D,79.0
5KUZ8G,60.0
DJ1NI9,65.0
NV4RCZ,94.0
BLQ98J,70.0
QMMGN0,67.0
7T5OJO,76.0
NGOZBU,74.0
83IOO0,51.0
728FJ2,41.0
MK4PLZ,82.0
O8XN2B,72.0
CUPFN6,59.0
IJMFC8,49.0
XCB7C4,59.0
XHKKZT,82.0
FEAUY7,47.0
73IIQZ,45.0
4HQLLJ,48.0
S8NKX5,78.0
370TFV,79.0
GQBXK2,56.0
Y4RVM9,69.0
30M9LB,53.0
BEHQ76,72.0
ZP5J6F,83.0
RLQR0L,75.0
SZPAFT,76.0
K2BXL5,60.0
S9OYAT,62.0
DCSIEH,87.0
E3Z4Q9,78.0
PEC7C4,69.0
T0ZBM5,59.0
MRG2U0,92.0
U1KHGD,68.0
3BROPX,48.0
BH2O6E,67.0
WE2Y37,59.0
MNR773,62.0
JR8J2R,68.0
PT0DA4,56.0
7STTI3,70.0
KWEW4G,67.0
L83I3Y,55.0
2YJGYZ,52.0
Q0EE5Y,78.0
UMBHGA,87.0
7PHUEE,39.0
ANHOP7,73.0
B9IE6V,82.0
WCSJXZ,99.0
903WGD,76.0
RD7ZFA,75.0
BYX4N4,73.0
KSRIMX,75.0
DISG1H,58.0
TH5OA6,80.0
1SJF7R,53.0
DKMTPI,76.0
DIDH6Z,71.0
2FD3PC,75.0
RYKPTD,69.0
M84UVI,61.0
0R2W85,80.0
5SSA8K,49.0
ZKKSQV,72.0
ZN9HRE,56.0
S9RVHN,77.0
Y0LNFE,56.0
6T2SKA,52.0
BX0CHM,78.0
PZF2HL,58.0
PDNCP2,67.0
WP98G6,92.0
LY8MWW,80.0
GZSP56,65.0
PQFMPU,51.0
CEDA9U,75.0
6MSV96,69.0
96R1A3,93.0
2YQDN2,50.0
R3BUDW,76.0
CQLF3F,75.0
HZ2KU7,53.0
VV8RH6,74.0
SLHFQO,66.0
Z8JTEX,81.0
AKWGVG,57.0
E90XY1,73.0
214S3B,69.0
I5ARRQ,62.0
OS9TR4,74.0
4SZ89K,69.0
14Y4LY,94.0
F37WZN,75.0
1KNLFB,83.0
V3PLB3,70.0
MRYL70,82.0
G67FRD,58.0
ONYFYL,78.0
0R29XM,50.0
TTKQ2S,67.0
REMJ89,92.0
PQTGQK,82.0
3003FE,81.0
JSLLUL,67.0
ZRKEAE,67.0
Z2E9FP,79.0
EAOMPY,59.0
BLRLYA,71.0
LM0LFL,81.0
UUEZGR,93.0
ETHQTU,42.0
6JROXU,95.0
6FAWMP,75.0
0QK5EB,56.0
IR0VS8,57.0
YFDR3P,73.0
4B5KSN,63.0
76HHJW,70.0
E1IMLG,53.0
U6R41G,67.0
LQNA00,78.0
EXR8NF,82.0
HVDWX1,72.0
VBNEGQ,41.0
W5UTPV,68.0
P4F29Y,62.0
Z6H5Q4,77.0
RTY1II,79.0
BYH2AO,63.0
QFA733,61.0
T4MX61,91.0
WP5SWB,49.0
18X0JP,92.0
R92WAF,54.0
LFGS3X,44.0
NVCPQX,66.0
STRDMJ,89.0
IAWVO8,80.0
VZ2L8Z,59.0
UCNLLA,85.0
JGQRPN,67.0
9WP6GO,65.0
96BBAO,70.0
V1PEAT,75.0
79KZG9,58.0
QPZ2L8,70.0
0E9X8P,42.0
JR345S,78.0
QMDW25,81.0
9ZM99U,59.0
31IWX6,75.0
HCN3KT,62.0
KDIBE0,45.0
0ZY8Q6,75.0
52TWBK,50.0
1PI7DY,71.0
10FS7M,75.0
BY7P15,66.0
46CNEV,51.0
WWDM13,47.0
M16FMH,67.0
Q7RQMG,86.0
8BVOVP,66.0
BTQNM6,50.0
V53ZEL,68.0
DR1FAF,64.0
E68NXS,91.0
5GJ5FM,39.0
ZYL9S3,66.0
QS28FT,81.0
Y4868C,52.0
OBF8E3,96.0
LGSL95,46.0
QQ1Y9F,91.0
HSKRI3,70.0
HCDW1A,52.0
L06NNO,59.0
6W2O19,71.0
L5RLZF,68.0
GO1E52,53.0
5RQG5U,79.0
S04A81,85.0
9MNHVO,59.0
3S5Y3O,43.0
0SKDWZ,67.0
WGP46B,61.0
DS82VU,69.0
ZB2JFA,65.0
S8G4SW,61.0
O1RK32,49.0
XRH9NC,47.0
N7XHAC,51.0
GU91CT,70.0
W6C0VJ,59.0
ZWVUTB,78.0
FG8PN8,79.0
VHWSBF,68.0
N9RIMW,79.0
82W1GM,54.0
RW3W2Z,59.0
XDEB7P,54.0
