student_id,number_of_siblings,n_male,n_female,age,hours_per_week,attendance_rate,sleep_hours,admission_No,admission_Yes,CCA_Arts,CCA_Clubs,CCA_None,CCA_Sports,learnStyle_Auditory,learnStyle_Visual,gen_Female,gen_Male,tuition_No,tuition_Yes,bag_color_black,bag_color_blue,bag_color_green,bag_color_red,bag_color_white,bag_color_yellow,mode_of_transport_private transport,mode_of_transport_public transport,mode_of_transport_walk
X1RAYL,1,22.0,8.0,15.0,9.0,83.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
942H64,0,8.0,12.0,16.0,6.0,91.0,8,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
73TTR4,1,17.0,13.0,16.0,14.0,97.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
KRJP35,0,9.0,6.0,15.0,5.0,92.0,8,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
SC5EEX,2,6.0,12.0,15.0,9.0,91.0,8,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
4VMU98,0,6.0,21.0,16.0,18.0,100.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0SG8SK,0,4.0,21.0,16.0,7.0,99.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
HF7WFL,1,20.0,7.0,16.0,11.0,95.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
Q4BG2I,0,21.0,3.0,16.0,6.0,95.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True
8YKUQ0,1,22.0,0.0,16.0,18.0,97.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
H66RY9,1,10.0,15.0,15.0,7.0,73.0,6,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
FFSFKY,1,13.0,17.0,16.0,13.0,86.0,8,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True
66OF21,2,20.0,2.0,16.0,8.0,95.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
RET8U1,0,6.0,16.0,15.0,8.0,100.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
8ZP57D,1,24.0,3.0,15.0,18.0,93.0,8,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
PX9VD2,2,18.0,0.0,15.0,13.0,92.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
678TIB,0,0.0,22.0,16.0,6.0,94.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
JUREBN,2,1.0,18.0,6.0,18.0,95.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
004WW1,0,27.0,0.0,15.0,19.0,97.0,8,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
MMVIKA,0,10.0,18.0,16.0,19.0,98.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
RJGQUE,1,11.0,14.0,16.0,3.0,99.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True
WEM628,1,6.0,21.0,15.0,16.0,91.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
B63NOZ,0,15.0,7.0,15.0,9.0,94.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
Q9HNQY,1,10.0,17.0,15.0,5.0,92.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
5OYE2U,1,1.0,24.0,16.0,8.0,93.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
886IUI,1,15.0,10.0,15.0,5.0,92.0,8,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
DY5AQC,1,16.0,11.0,15.0,17.0,97.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
Z9TK4W,2,13.0,6.0,16.0,19.0,91.0,8,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
9EAXQE,0,16.0,4.0,15.0,17.0,94.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
EMRF5F,2,18.0,4.0,16.0,10.0,94.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
7JKHOD,0,26.0,1.0,16.0,5.0,99.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
47M22O,1,16.0,1.0,16.0,9.0,94.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False
T8QG35,2,2.0,15.0,16.0,7.0,96.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
OM7R47,1,16.0,1.0,16.0,8.0,99.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
FY2ENA,2,17.0,3.0,16.0,15.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
VRTQDT,1,12.0,12.0,15.0,9.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
V09LKD,1,26.0,2.0,16.0,6.0,43.0,4,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True
K1K20S,1,15.0,2.0,15.0,6.0,96.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
8JQBWM,1,21.0,7.0,16.0,13.0,92.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
H37AGX,1,13.0,8.0,15.0,7.0,93.0,8,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
3ZOZHM,1,14.0,14.0,16.0,13.0,100.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
8VKOV6,2,16.0,3.0,16.0,4.0,85.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
7RISRY,0,16.0,4.0,15.0,6.0,98.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3GJP0J,1,22.0,6.0,6.0,11.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
O9DUDW,0,19.0,2.0,16.0,7.0,96.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
PFVB8Q,1,16.0,12.0,16.0,6.0,92.0,8,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
WX7M4D,0,13.0,14.0,16.0,8.0,95.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
62SD21,2,16.0,1.0,16.0,9.0,94.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
O6X0WQ,1,15.0,9.0,16.0,14.0,59.0,5,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
LFYZKQ,1,18.0,12.0,16.0,6.0,98.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
9PQ1JZ,1,16.0,1.0,15.0,6.0,90.0,8,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
SZ7X8E,2,22.0,2.0,15.0,10.0,96.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
ZL4B3M,1,24.0,1.0,15.0,10.0,97.0,8,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
WIFSKQ,0,1.0,20.0,16.0,8.0,97.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
ZVPV5Z,0,5.0,22.0,15.0,8.0,94.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
179WDQ,1,4.0,26.0,5.0,9.0,99.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
STDVG3,0,18.0,2.0,15.0,15.0,95.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
7BOWKX,1,28.0,0.0,15.0,19.0,90.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
XOUG16,0,16.0,12.0,15.0,15.0,99.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
IQN1QV,1,22.0,9.0,15.0,5.0,98.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
K2F4XB,1,7.0,18.0,15.0,7.0,95.0,8,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
M6QKXZ,1,27.0,0.0,16.0,16.0,90.0,7,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
TCG0YL,1,19.0,0.0,15.0,18.0,95.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5O3G6D,0,10.0,18.0,16.0,12.0,94.0,7,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
T0NC13,2,18.0,5.0,15.0,15.0,96.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
JTZ4MT,1,13.0,8.0,16.0,6.0,90.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
SD79AC,0,17.0,1.0,16.0,10.0,99.0,8,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0R3951,1,13.0,15.0,16.0,19.0,91.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
Z0ZSFP,2,1.0,21.0,15.0,6.0,93.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
W77QFM,1,9.0,16.0,15.0,8.0,94.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
BHTIZV,0,4.0,17.0,16.0,12.0,91.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
EAWHR2,2,17.0,0.0,6.0,6.0,95.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
1YALDB,1,21.0,7.0,16.0,10.0,98.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
PYCWAV,0,16.0,2.0,15.0,6.0,100.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
RINMLB,2,15.0,5.0,15.0,14.0,97.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
9OTOHL,1,11.0,15.0,15.0,10.0,100.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
HMDLBS,1,18.0,10.0,15.0,10.0,95.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
NY3RNS,1,18.0,2.0,16.0,13.0,98.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
VX2U4S,2,10.0,7.0,16.0,8.0,98.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
WPUEID,0,14.0,13.0,15.0,10.0,98.0,8,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
DOHH8O,0,22.0,1.0,16.0,7.0,97.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
F4PFUP,1,10.0,17.0,15.0,10.0,92.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4U5LQ9,1,4.0,18.0,15.0,7.0,95.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
DE9R2H,2,14.0,9.0,15.0,10.0,99.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
Z4W9Q4,0,16.0,0.0,15.0,9.0,92.0,7,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
HM6HY7,2,18.0,4.0,15.0,14.0,95.0,8,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
UCYK4W,1,21.0,3.0,15.0,17.0,94.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
TEVUGE,0,2.0,25.0,15.0,10.0,95.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
0E0VTP,1,20.0,7.0,15.0,10.0,93.0,8,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False
DVU8GJ,1,13.0,11.0,15.0,8.0,73.0,7,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
7XH8AD,0,8.0,14.0,16.0,7.0,96.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
Z70D0T,1,16.0,8.0,5.0,7.0,47.0,4,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
OV87IL,1,17.0,3.0,15.0,14.0,95.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
LPLKLA,0,16.0,5.0,15.0,6.0,94.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
QAD5N2,2,9.0,8.0,15.0,7.0,94.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
KMVT58,1,12.0,16.0,15.0,10.0,98.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
2UAEH5,0,15.0,7.0,15.0,16.0,98.0,8,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
VFS5Y5,0,5.0,18.0,15.0,6.0,92.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
XFOQ9Z,2,21.0,1.0,16.0,1.0,93.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
R3L3V7,1,1.0,29.0,16.0,5.0,95.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
73L7M9,2,10.0,4.0,16.0,7.0,94.0,8,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
7F2TQ3,0,16.0,4.0,15.0,20.0,98.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
NG4VTF,1,15.0,7.0,16.0,13.0,94.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
OGO1J0,0,13.0,14.0,16.0,18.0,99.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
DWUUC4,1,14.0,7.0,15.0,14.0,92.0,8,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
